item_id,p,repeat,variant,action,phrasing,onebox_label,credence_full,margin,is_degenerate,raw
opaque_00,0.8,0,outcome,major_alone,observer,V,0.9999785550515792,10.75,False,
opaque_00,0.8,0,outcome,both,report,V,0.0005527786369235996,-7.5,False,
opaque_00,0.8,0,outcome,both,revealed,V,0.32082130082460697,-0.75,False,
opaque_00,0.8,0,outcome,both,observer,V,0.0675466911396291,-2.625,False,
opaque_00,0.8,0,prediction,major_alone,report,V,0.9991959140643708,7.125,False,
opaque_00,0.8,0,prediction,major_alone,revealed,V,0.8670357598021706,1.875,False,
opaque_00,0.8,0,prediction,major_alone,observer,V,0.7772998611746911,1.25,False,
opaque_00,0.8,0,prediction,both,report,V,0.08509904500702024,-2.375,False,
opaque_00,0.8,0,prediction,both,revealed,V,0.04208772791561884,-3.125,False,
opaque_00,0.8,0,prediction,both,observer,V,0.017986209962091555,-4.0,False,
opaque_00,0.8,0,direct,major_alone,direct,V,0.8,,False,"80

The reasoning behind this decision"
opaque_00,0.8,0,direct,both,direct,V,0.2,,False,"20

Given this probability, let"
opaque_00,0.85,0,outcome,major_alone,report,V,0.9999982396567868,13.25,False,
opaque_00,0.85,0,outcome,major_alone,revealed,V,0.9999852610180254,11.125,False,
opaque_00,0.85,0,outcome,major_alone,observer,V,0.9999687980886061,10.375,False,
opaque_00,0.85,0,outcome,both,report,V,0.004609572179374208,-5.375,False,
opaque_00,0.85,0,outcome,both,revealed,V,0.5312093733737563,0.125,False,
opaque_00,0.85,0,outcome,both,observer,V,0.22270013882530884,-1.25,False,
opaque_00,0.85,0,prediction,major_alone,report,V,0.9991959140643708,7.125,False,
opaque_00,0.85,0,prediction,major_alone,revealed,V,0.9669140216112958,3.375,False,
opaque_00,0.85,0,prediction,major_alone,observer,V,0.8354835371034369,1.625,False,
opaque_00,0.85,0,prediction,both,report,V,0.11920292202211755,-2.0,False,
opaque_00,0.85,0,prediction,both,revealed,V,0.0953494648991095,-2.25,False,
opaque_00,0.85,0,prediction,both,observer,V,0.008577485413711986,-4.75,False,
opaque_00,0.85,0,direct,major_alone,direct,V,0.85,,False,"85

The reasoning behind this decision"
opaque_00,0.85,0,direct,both,direct,V,0.85,,False,"85

Explanation for my choice:
"
opaque_00,0.9,0,outcome,major_alone,report,B,0.999997739675702,13.0,False,
opaque_00,0.9,0,outcome,major_alone,revealed,B,0.9999646437492582,10.25,False,
opaque_00,0.9,0,outcome,major_alone,observer,B,0.9999546021312976,10.0,False,
opaque_00,0.9,0,outcome,both,report,B,0.0006263341581094201,-7.375,False,
opaque_00,0.9,0,outcome,both,revealed,B,0.46879062662624377,-0.125,False,
opaque_00,0.9,0,outcome,both,observer,B,0.32082130082460697,-0.75,False,
opaque_00,0.9,0,prediction,major_alone,report,B,0.9993736658418905,7.375,False,
opaque_00,0.9,0,prediction,major_alone,revealed,B,0.9740426428022031,3.625,False,
opaque_00,0.9,0,prediction,major_alone,observer,B,0.8670357598021706,1.875,False,
opaque_00,0.9,0,prediction,both,report,B,0.06008665017400762,-2.75,False,
opaque_00,0.9,0,prediction,both,revealed,B,0.02297736991002561,-3.75,False,
opaque_00,0.9,0,prediction,both,observer,B,0.02595735719779685,-3.625,False,
opaque_00,0.9,0,direct,major_alone,direct,B,0.9,,False,"90

The reasoning behind this decision"
opaque_00,0.9,0,direct,both,direct,B,0.1,,False,"10

However, let me explain"
opaque_00,0.99,0,outcome,major_alone,report,T,0.9999989322971299,13.75,False,
opaque_00,0.99,0,outcome,major_alone,revealed,T,0.999983298578152,11.0,False,
opaque_00,0.99,0,outcome,major_alone,observer,T,0.9999756997592568,10.625,False,
opaque_00,0.99,0,outcome,both,report,T,0.0035936025814200896,-5.625,False,
opaque_00,0.99,0,outcome,both,revealed,T,0.46879062662624377,-0.125,False,
opaque_00,0.99,0,outcome,both,observer,T,0.24508501313237172,-1.125,False,
opaque_00,0.99,0,prediction,major_alone,report,T,0.9933071490757153,5.0,False,
opaque_00,0.99,0,prediction,major_alone,revealed,T,0.9796676466573412,3.875,False,
opaque_00,0.99,0,prediction,major_alone,observer,T,0.9149009549929797,2.375,False,
opaque_00,0.99,0,prediction,both,report,T,0.24508501313237172,-1.125,False,
opaque_00,0.99,0,prediction,both,revealed,T,0.06008665017400762,-2.75,False,
opaque_00,0.99,0,prediction,both,observer,T,0.005220125693558397,-5.25,False,
opaque_00,0.99,0,direct,major_alone,direct,T,0.99,,False,"99

The reasoning behind this decision"
opaque_00,0.99,0,direct,both,direct,T,0.99,,False,"99

However, given the context"
opaque_01,0.5,0,outcome,major_alone,report,L,0.9999546021312976,10.0,False,
opaque_01,0.5,0,outcome,major_alone,revealed,L,0.995929862284104,5.5,False,
opaque_01,0.5,0,outcome,major_alone,observer,L,0.9982992775885648,6.375,False,
opaque_01,0.5,0,outcome,both,report,L,0.46879062662624377,-0.125,False,
opaque_01,0.5,0,outcome,both,revealed,L,0.5312093733737563,0.125,False,
opaque_01,0.5,0,outcome,both,observer,L,0.9579122720843811,3.125,False,
opaque_01,0.5,0,prediction,major_alone,report,L,0.9669140216112958,3.375,False,
opaque_01,0.5,0,prediction,major_alone,revealed,L,0.7310585786300049,1.0,False,
opaque_01,0.5,0,prediction,major_alone,observer,L,0.6224593312018546,0.5,False,
opaque_01,0.5,0,prediction,both,report,L,0.11920292202211755,-2.0,False,
opaque_01,0.5,0,prediction,both,revealed,L,0.005911068856243796,-5.125,False,
opaque_01,0.5,0,prediction,both,observer,L,0.037326887344129464,-3.25,False,
opaque_01,0.5,0,direct,major_alone,direct,L,0.5,,False,50
opaque_01,0.5,0,direct,both,direct,L,0.5,,False,50
opaque_01,0.6,0,outcome,major_alone,report,G,0.9998766054240137,9.0,False,
opaque_01,0.6,0,outcome,major_alone,revealed,G,0.9968273171575148,5.75,False,
opaque_01,0.6,0,outcome,major_alone,observer,G,0.998498817743263,6.5,False,
opaque_01,0.6,0,outcome,both,report,G,0.46879062662624377,-0.125,False,
opaque_01,0.6,0,outcome,both,revealed,G,0.5312093733737563,0.125,False,
opaque_01,0.6,0,outcome,both,observer,G,0.9465966702001757,2.875,False,
opaque_01,0.6,0,prediction,major_alone,report,G,0.9149009549929797,2.375,False,
opaque_01,0.6,0,prediction,major_alone,revealed,G,0.8807970779778823,2.0,False,
opaque_01,0.6,0,prediction,major_alone,observer,G,0.8175744761936437,1.5,False,
opaque_01,0.6,0,prediction,both,report,G,0.06008665017400762,-2.75,False,
opaque_01,0.6,0,prediction,both,revealed,G,0.01590639171181471,-4.125,False,
opaque_01,0.6,0,prediction,both,observer,G,0.13296424019782924,-1.875,False,
opaque_01,0.6,0,direct,major_alone,direct,G,0.6,,False,"60

The reasoning behind this decision"
opaque_01,0.6,0,direct,both,direct,G,0.4,,False,"40

The reasoning behind choosing to"
opaque_01,0.7,0,outcome,major_alone,report,V,0.9999646437492582,10.25,False,
opaque_01,0.7,0,outcome,major_alone,revealed,V,0.9968273171575148,5.75,False,
opaque_01,0.7,0,outcome,major_alone,observer,V,0.998498817743263,6.5,False,
opaque_01,0.7,0,outcome,both,report,V,0.32082130082460697,-0.75,False,
opaque_01,0.7,0,outcome,both,revealed,V,0.37754066879814546,-0.5,False,
opaque_01,0.7,0,outcome,both,observer,V,0.8807970779778823,2.0,False,
opaque_01,0.7,0,prediction,major_alone,report,V,0.9706877692486436,3.5,False,
opaque_01,0.7,0,prediction,major_alone,revealed,V,0.8807970779778823,2.0,False,
opaque_01,0.7,0,prediction,major_alone,observer,V,0.8933094060543487,2.125,False,
opaque_01,0.7,0,prediction,both,report,V,0.02297736991002561,-3.75,False,
opaque_01,0.7,0,prediction,both,revealed,V,0.005911068856243796,-5.125,False,
opaque_01,0.7,0,prediction,both,observer,V,0.01098694263059318,-4.5,False,
opaque_01,0.7,0,direct,major_alone,direct,V,0.7,,False,"70

The reasoning behind this decision"
opaque_01,0.7,0,direct,both,direct,V,0.3,,False,"30

The reasoning behind choosing to"
opaque_01,0.75,0,outcome,major_alone,report,Y,0.9999038975845005,9.25,False,
opaque_01,0.75,0,outcome,major_alone,revealed,Y,0.9986749775827868,6.625,False,
opaque_01,0.75,0,outcome,major_alone,observer,Y,0.9978172835546547,6.125,False,
opaque_01,0.75,0,outcome,both,report,Y,0.11920292202211755,-2.0,False,
opaque_01,0.75,0,outcome,both,revealed,Y,0.2689414213699951,-1.0,False,
opaque_01,0.75,0,outcome,both,observer,Y,0.4073334000459302,-0.375,False,
opaque_01,0.75,0,prediction,major_alone,report,Y,0.9149009549929797,2.375,False,
opaque_01,0.75,0,prediction,major_alone,revealed,Y,0.6224593312018546,0.5,False,
opaque_01,0.75,0,prediction,major_alone,observer,Y,0.7772998611746911,1.25,False,
opaque_01,0.75,0,prediction,both,report,Y,0.46879062662624377,-0.125,False,
opaque_01,0.75,0,prediction,both,revealed,Y,0.02595735719779685,-3.625,False,
opaque_01,0.75,0,prediction,both,observer,Y,0.04208772791561884,-3.125,False,
opaque_01,0.75,0,direct,major_alone,direct,Y,0.75,,False,"75

The reasoning behind this decision"
opaque_01,0.75,0,direct,both,direct,Y,0.25,,False,"25

The reasoning behind choosing to"
opaque_01,0.8,0,outcome,major_alone,report,Q,0.9999151889582765,9.375,False,
opaque_01,0.8,0,outcome,major_alone,revealed,Q,0.9986749775827868,6.625,False,
opaque_01,0.8,0,outcome,major_alone,observer,Q,0.9982992775885648,6.375,False,
opaque_01,0.8,0,outcome,both,report,Q,0.1480471980316895,-1.75,False,
opaque_01,0.8,0,outcome,both,revealed,Q,0.4378234991142019,-0.25,False,
opaque_01,0.8,0,outcome,both,observer,Q,0.7772998611746911,1.25,False,
opaque_01,0.8,0,prediction,major_alone,report,Q,0.9706877692486436,3.5,False,
opaque_01,0.8,0,prediction,major_alone,revealed,Q,0.9149009549929797,2.375,False,
opaque_01,0.8,0,prediction,major_alone,observer,Q,0.8519528019683106,1.75,False,
opaque_01,0.8,0,prediction,both,report,Q,0.07585818002124356,-2.5,False,
opaque_01,0.8,0,prediction,both,revealed,Q,0.001700722411435288,-6.375,False,
opaque_01,0.8,0,prediction,both,observer,Q,0.01098694263059318,-4.5,False,
opaque_01,0.8,0,direct,major_alone,direct,Q,0.8,,False,"80

The reasoning behind this decision"
opaque_01,0.8,0,direct,both,direct,Q,0.2,,False,"20

The reasoning behind this decision"
opaque_01,0.85,0,outcome,major_alone,report,B,0.9999756997592568,10.625,False,
opaque_01,0.85,0,outcome,major_alone,revealed,B,0.9980732653366725,6.25,False,
opaque_01,0.85,0,outcome,major_alone,observer,B,0.9993736658418905,7.375,False,
opaque_01,0.85,0,outcome,both,report,B,0.29421497216298875,-0.875,False,
opaque_01,0.85,0,outcome,both,revealed,B,0.32082130082460697,-0.75,False,
opaque_01,0.85,0,outcome,both,observer,B,0.8807970779778823,2.0,False,
opaque_01,0.85,0,prediction,major_alone,report,B,0.9989677689632452,6.875,False,
opaque_01,0.85,0,prediction,major_alone,revealed,B,0.9399133498259924,2.75,False,
opaque_01,0.85,0,prediction,major_alone,observer,B,0.7981867777396212,1.375,False,
opaque_01,0.85,0,prediction,both,report,B,0.10669059394565118,-2.125,False,
opaque_01,0.85,0,prediction,both,revealed,B,0.006692850924284856,-5.0,False,
opaque_01,0.85,0,prediction,both,observer,B,0.053403329799824234,-2.875,False,
opaque_01,0.85,0,direct,major_alone,direct,B,0.85,,False,"85

The reasoning behind this decision"
opaque_01,0.85,0,direct,both,direct,B,0.15,,False,"15

The reasoning behind choosing both"
opaque_01,0.9,0,outcome,major_alone,report,A,0.9999151889582765,9.375,False,
opaque_01,0.9,0,outcome,major_alone,revealed,A,0.9975273768433653,6.0,False,
opaque_01,0.9,0,outcome,major_alone,observer,A,0.9988304897349445,6.75,False,
opaque_01,0.9,0,outcome,both,report,A,0.053403329799824234,-2.875,False,
opaque_01,0.9,0,outcome,both,revealed,A,0.29421497216298875,-0.875,False,
opaque_01,0.9,0,outcome,both,observer,A,0.32082130082460697,-0.75,False,
opaque_01,0.9,0,prediction,major_alone,report,A,0.9740426428022031,3.625,False,
opaque_01,0.9,0,prediction,major_alone,revealed,A,0.5926665999540697,0.375,False,
opaque_01,0.9,0,prediction,major_alone,observer,A,0.7981867777396212,1.375,False,
opaque_01,0.9,0,prediction,both,report,A,0.1480471980316895,-1.75,False,
opaque_01,0.9,0,prediction,both,revealed,A,0.005911068856243796,-5.125,False,
opaque_01,0.9,0,prediction,both,observer,A,0.029312230751356316,-3.5,False,
opaque_01,0.9,0,direct,major_alone,direct,A,0.9,,False,"90

The reasoning behind this decision"
opaque_01,0.9,0,direct,both,direct,A,0.1,,False,"10

Explanation for my decision:
"
opaque_01,0.99,0,outcome,major_alone,report,T,0.9999921107374138,11.75,False,
opaque_01,0.99,0,outcome,major_alone,revealed,T,0.9980732653366725,6.25,False,
opaque_01,0.99,0,outcome,major_alone,observer,T,0.9989677689632452,6.875,False,
opaque_01,0.99,0,outcome,both,report,T,0.32082130082460697,-0.75,False,
opaque_01,0.99,0,outcome,both,revealed,T,0.5,0.0,False,
opaque_01,0.99,0,outcome,both,observer,T,0.8807970779778823,2.0,False,
opaque_01,0.99,0,prediction,major_alone,report,T,0.9968273171575148,5.75,False,
opaque_01,0.99,0,prediction,major_alone,revealed,T,0.8519528019683106,1.75,False,
opaque_01,0.99,0,prediction,major_alone,observer,T,0.9399133498259924,2.75,False,
opaque_01,0.99,0,prediction,both,report,T,0.012431650853185818,-4.375,False,
opaque_01,0.99,0,prediction,both,revealed,T,0.0013250224172131609,-6.625,False,
opaque_01,0.99,0,prediction,both,observer,T,0.005220125693558397,-5.25,False,
opaque_01,0.99,0,direct,major_alone,direct,T,0.99,,False,"99

The reasoning behind this decision"
opaque_01,0.99,0,direct,both,direct,T,0.49,,False,"49

The reasoning behind choosing to"
opaque_02,0.5,0,outcome,major_alone,report,P,0.9999987901343165,13.625,False,
opaque_02,0.5,0,outcome,major_alone,revealed,P,0.9999417087343389,9.75,False,
opaque_02,0.5,0,outcome,major_alone,observer,P,0.9999785550515792,10.75,False,
opaque_02,0.5,0,outcome,both,report,P,0.13296424019782924,-1.875,False,
opaque_02,0.5,0,outcome,both,revealed,P,0.08509904500702024,-2.375,False,
opaque_02,0.5,0,outcome,both,observer,P,0.20181322226037882,-1.375,False,
opaque_02,0.5,0,prediction,major_alone,report,P,0.999620015485248,7.875,False,
opaque_02,0.5,0,prediction,major_alone,revealed,P,0.8519528019683106,1.75,False,
opaque_02,0.5,0,prediction,major_alone,observer,P,0.4073334000459302,-0.375,False,
opaque_02,0.5,0,prediction,both,report,P,0.1645164628965632,-1.625,False,
opaque_02,0.5,0,prediction,both,revealed,P,0.005911068856243796,-5.125,False,
opaque_02,0.5,0,prediction,both,observer,P,0.04742587317756679,-3.0,False,
opaque_02,0.5,0,direct,major_alone,direct,P,0.5,,False,"50

The reasoning behind this decision"
opaque_02,0.5,0,direct,both,direct,P,0.5,,False,50
opaque_02,0.6,0,outcome,major_alone,report,G,0.9999982396567868,13.25,False,
opaque_02,0.6,0,outcome,major_alone,revealed,G,0.9999151889582765,9.375,False,
opaque_02,0.6,0,outcome,major_alone,observer,G,0.9999151889582765,9.375,False,
opaque_02,0.6,0,outcome,both,report,G,0.053403329799824234,-2.875,False,
opaque_02,0.6,0,outcome,both,revealed,G,0.01590639171181471,-4.125,False,
opaque_02,0.6,0,outcome,both,observer,G,0.02595735719779685,-3.625,False,
opaque_02,0.6,0,prediction,major_alone,report,G,0.9980732653366725,6.25,False,
opaque_02,0.6,0,prediction,major_alone,revealed,G,0.7310585786300049,1.0,False,
opaque_02,0.6,0,prediction,major_alone,observer,G,0.4378234991142019,-0.25,False,
opaque_02,0.6,0,prediction,both,report,G,0.22270013882530884,-1.25,False,
opaque_02,0.6,0,prediction,both,revealed,G,0.04208772791561884,-3.125,False,
opaque_02,0.6,0,prediction,both,observer,G,0.07585818002124356,-2.5,False,
opaque_02,0.6,0,direct,major_alone,direct,G,0.8,,False,"80

To explain this decision:

"
opaque_02,0.6,0,direct,both,direct,G,0.4,,False,"40

This decision is based on"
opaque_02,0.7,0,outcome,major_alone,report,M,0.9999998555019962,15.75,False,
opaque_02,0.7,0,outcome,major_alone,revealed,M,0.9999756997592568,10.625,False,
opaque_02,0.7,0,outcome,major_alone,observer,M,0.9999785550515792,10.75,False,
opaque_02,0.7,0,outcome,both,report,M,0.007577241267860811,-4.875,False,
opaque_02,0.7,0,outcome,both,revealed,M,0.037326887344129464,-3.25,False,
opaque_02,0.7,0,outcome,both,observer,M,0.020332353342658753,-3.875,False,
opaque_02,0.7,0,prediction,major_alone,report,M,0.9999151889582765,9.375,False,
opaque_02,0.7,0,prediction,major_alone,revealed,M,0.9399133498259924,2.75,False,
opaque_02,0.7,0,prediction,major_alone,observer,M,0.5621765008857981,0.25,False,
opaque_02,0.7,0,prediction,both,report,M,0.033085978388704126,-3.375,False,
opaque_02,0.7,0,prediction,both,revealed,M,0.02297736991002561,-3.75,False,
opaque_02,0.7,0,prediction,both,observer,M,0.053403329799824234,-2.875,False,
opaque_02,0.7,0,direct,major_alone,direct,M,0.7,,False,"70

The reasoning behind this decision"
opaque_02,0.7,0,direct,both,direct,M,0.3,,False,"30

This decision is based on"
opaque_02,0.75,0,outcome,major_alone,report,H,0.9999998144608981,15.5,False,
opaque_02,0.75,0,outcome,major_alone,revealed,H,0.9999724643088853,10.5,False,
opaque_02,0.75,0,outcome,major_alone,observer,H,0.999981074851754,10.875,False,
opaque_02,0.75,0,outcome,both,report,H,0.012431650853185818,-4.375,False,
opaque_02,0.75,0,outcome,both,revealed,H,0.033085978388704126,-3.375,False,
opaque_02,0.75,0,outcome,both,observer,H,0.0035936025814200896,-5.625,False,
opaque_02,0.75,0,prediction,major_alone,report,H,0.9999339478551454,9.625,False,
opaque_02,0.75,0,prediction,major_alone,revealed,H,0.9046505351008906,2.25,False,
opaque_02,0.75,0,prediction,major_alone,observer,H,0.29421497216298875,-0.875,False,
opaque_02,0.75,0,prediction,both,report,H,0.037326887344129464,-3.25,False,
opaque_02,0.75,0,prediction,both,revealed,H,0.0019267346633274755,-6.25,False,
opaque_02,0.75,0,prediction,both,observer,H,0.029312230751356316,-3.5,False,
opaque_02,0.75,0,direct,major_alone,direct,H,0.75,,False,"75

The reasoning behind this decision"
opaque_02,0.75,0,direct,both,direct,H,0.5,,False,"50

Explanation for my choice:
"
opaque_02,0.8,0,outcome,major_alone,report,L,0.999999428499553,14.375,False,
opaque_02,0.8,0,outcome,major_alone,revealed,L,0.9999417087343389,9.75,False,
opaque_02,0.8,0,outcome,major_alone,observer,L,0.9999646437492582,10.25,False,
opaque_02,0.8,0,outcome,both,report,L,0.009708476481474066,-4.625,False,
opaque_02,0.8,0,outcome,both,revealed,L,0.020332353342658753,-3.875,False,
opaque_02,0.8,0,outcome,both,observer,L,0.02595735719779685,-3.625,False,
opaque_02,0.8,0,prediction,major_alone,report,L,0.9999038975845005,9.25,False,
opaque_02,0.8,0,prediction,major_alone,revealed,L,0.9149009549929797,2.375,False,
opaque_02,0.8,0,prediction,major_alone,observer,L,0.7057850278370112,0.875,False,
opaque_02,0.8,0,prediction,both,report,L,0.029312230751356316,-3.5,False,
opaque_02,0.8,0,prediction,both,revealed,L,0.006692850924284856,-5.0,False,
opaque_02,0.8,0,prediction,both,observer,L,0.07585818002124356,-2.5,False,
opaque_02,0.8,0,direct,major_alone,direct,L,0.8,,False,"80

The reasoning behind this decision"
opaque_02,0.8,0,direct,both,direct,L,0.2,,False,"20

This decision is based on"
opaque_02,0.85,0,outcome,major_alone,report,A,0.999999922655787,16.375,False,
opaque_02,0.85,0,outcome,major_alone,revealed,A,0.9999646437492582,10.25,False,
opaque_02,0.85,0,outcome,major_alone,observer,A,0.999988521231873,11.375,False,
opaque_02,0.85,0,outcome,both,report,A,0.033085978388704126,-3.375,False,
opaque_02,0.85,0,outcome,both,revealed,A,0.11920292202211755,-2.0,False,
opaque_02,0.85,0,outcome,both,observer,A,0.0675466911396291,-2.625,False,
opaque_02,0.85,0,prediction,major_alone,report,A,0.9999756997592568,10.625,False,
opaque_02,0.85,0,prediction,major_alone,revealed,A,0.679178699175393,0.75,False,
opaque_02,0.85,0,prediction,major_alone,observer,A,0.37754066879814546,-0.5,False,
opaque_02,0.85,0,prediction,both,report,A,0.007577241267860811,-4.875,False,
opaque_02,0.85,0,prediction,both,revealed,A,0.006692850924284856,-5.0,False,
opaque_02,0.85,0,prediction,both,observer,A,0.020332353342658753,-3.875,False,
opaque_02,0.85,0,direct,major_alone,direct,A,0.85,,False,"85

The reasoning behind this decision"
opaque_02,0.85,0,direct,both,direct,A,0.47,,False,"47

The reasoning behind choosing B"
opaque_02,0.9,0,outcome,major_alone,report,Y,0.9999998724809571,15.875,False,
opaque_02,0.9,0,outcome,major_alone,revealed,Y,0.999983298578152,11.0,False,
opaque_02,0.9,0,outcome,major_alone,observer,Y,0.9999756997592568,10.625,False,
opaque_02,0.9,0,outcome,both,report,Y,0.033085978388704126,-3.375,False,
opaque_02,0.9,0,outcome,both,revealed,Y,0.0675466911396291,-2.625,False,
opaque_02,0.9,0,outcome,both,observer,Y,0.06008665017400762,-2.75,False,
opaque_02,0.9,0,prediction,major_alone,report,Y,0.9999151889582765,9.375,False,
opaque_02,0.9,0,prediction,major_alone,revealed,Y,0.8519528019683106,1.75,False,
opaque_02,0.9,0,prediction,major_alone,observer,Y,0.46879062662624377,-0.125,False,
opaque_02,0.9,0,prediction,both,report,Y,0.029312230751356316,-3.5,False,
opaque_02,0.9,0,prediction,both,revealed,Y,0.012431650853185818,-4.375,False,
opaque_02,0.9,0,prediction,both,observer,Y,0.009708476481474066,-4.625,False,
opaque_02,0.9,0,direct,major_alone,direct,Y,0.85,,False,"85

The reasoning behind this decision"
opaque_02,0.9,0,direct,both,direct,Y,0.45,,False,"45

Given this probability, let"
opaque_02,0.99,0,outcome,major_alone,report,M,0.999999922655787,16.375,False,
opaque_02,0.99,0,outcome,major_alone,revealed,M,0.9999938558253978,12.0,False,
opaque_02,0.99,0,outcome,major_alone,observer,M,0.9999980052702785,13.125,False,
opaque_02,0.99,0,outcome,both,report,M,0.00033535013046647816,-8.0,False,
opaque_02,0.99,0,outcome,both,revealed,M,0.01590639171181471,-4.125,False,
opaque_02,0.99,0,outcome,both,observer,M,0.007577241267860811,-4.875,False,
opaque_02,0.99,0,prediction,major_alone,report,M,0.9999687980886061,10.375,False,
opaque_02,0.99,0,prediction,major_alone,revealed,M,0.9626731126558706,3.25,False,
opaque_02,0.99,0,prediction,major_alone,observer,M,0.5312093733737563,0.125,False,
opaque_02,0.99,0,prediction,both,report,M,0.005220125693558397,-5.25,False,
opaque_02,0.99,0,prediction,both,revealed,M,0.02297736991002561,-3.75,False,
opaque_02,0.99,0,prediction,both,observer,M,0.020332353342658753,-3.875,False,
opaque_02,0.99,0,direct,major_alone,direct,M,0.99,,False,"99

The reasoning behind this decision"
